customer_id,age,gender,region,tenure_months,monthly_charges,total_spend,contract_type,payment_method,support_tickets,login_frequency,last_login_days,products_used,discount_usage,complaints,satisfaction_score,marketing_emails_opened,monthly_orders,avg_order_value,preferred_login_device,preferred_order_cat,churn
CP-10176,53,Female,Asia Pacific,72.0,77.75,5625.3,One Year,Credit Card,3,31,10,4,Low,0,4,20,5,48.59,Mobile App,Grocery,0
CP-10177,30,Female,Europe,72.0,123.74,7324.291150000005,One Year,Credit Card,3,9,7,1,High,0,4,1,4,36.05,Desktop,SaaS Subscriptions,0
CP-10178,49,Female,North America,29.0,61.29,1666.91,One Year,Credit Card,2,27,21,2,Low,0,5,27,4,25.33,Desktop,Home & Living,0
CP-10179,24,Male,Europe,12.0,138.18130000000028,1648.92,Month-to-Month,Bank Transfer,2,6,2,1,Low,0,2,3,4,58.91,Mobile App,Fashion,1
CP-10180,68,Male,North America,15.0,69.94,1034.58,Month-to-Month,Electronic Check,1,32,8,1,,0,4,17,4,33.62,Desktop,Grocery,0
CP-10181,39,Other,North America,7.0,76.03,552.16,Month-to-Month,Electronic Check,2,38,0,1,,1,5,2,3,37.02,Mobile App,Electronics,0
CP-10182,45,Male,Middle East,32.0,82.24,2598.97,Two Year,Bank Transfer,5,22,0,2,,1,3,9,4,27.54,Desktop,Electronics,0
CP-10183,19,Male,Asia Pacific,25.0,37.88,1010.43,Two Year,Bank Transfer,1,30,52,4,Low,0,2,14,4,8.2,Desktop,Fashion,0
CP-10184,59,Male,North America,27.0,69.07,1905.21,Month-to-Month,Bank Transfer,1,36,3,2,,1,3,8,7,40.41,Mobile App,Grocery,0
CP-10185,62,Female,North America,3.0,52.66,167.57,One Year,Electronic Check,1,31,50,1,Moderate,1,5,23,6,52.57,Mobile App,Grocery,1
CP-10186,70,Female,North America,10.0,90.84,864.51,Month-to-Month,Credit Card,1,7,9,1,Moderate,0,5,24,3,17.25,Mobile App,Grocery,0
CP-10187,23,Male,Asia Pacific,14.0,63.99,941.97,Month-to-Month,Credit Card,2,28,3,2,Low,1,2,0,5,36.06,Mobile App,SaaS Subscriptions,1
CP-10188,45,Male,Europe,3.0,74.38,208.27,Month-to-Month,Bank Transfer,4,18,42,1,High,1,3,2,5,35.97,Mobile App,Home & Living,1
CP-10189,45,Male,Middle East,9.0,69.83,651.66,One Year,Credit Card,3,38,3,2,Low,0,1,27,7,52.06,Mobile App,Electronics,0
CP-10190,61,Male,Asia Pacific,2.0,55.3,107.64,Month-to-Month,Credit Card,3,31,22,2,High,1,3,7,3,68.77,Mobile App,SaaS Subscriptions,0
CP-10191,61,Male,Europe,58.0,97.35,5465.2,One Year,Electronic Check,1,25,20,4,,0,3,6,2,83.53005000000002,Mobile App,Electronics,0
CP-10192,37,Other,Asia Pacific,26.0,104.62,2790.16,Month-to-Month,Bank Transfer,0,37,4,2,Low,1,1,1,4,60.42,Mobile App,Fashion,0
CP-10193,47,Male,Asia Pacific,18.0,42.2,707.15,Two Year,UPI/Digital Wallet,3,14,28,1,Moderate,1,3,0,6,29.62,Mobile App,SaaS Subscriptions,0
CP-10194,28,Male,North America,5.0,67.33,361.06,Two Year,Credit Card,3,26,2,1,Moderate,0,1,3,7,56.82,Tablet,Electronics,0
CP-10195,45,Female,Europe,8.0,73.49,562.83,Two Year,Credit Card,1,11,48,2,High,0,4,8,3,45.28,Desktop,SaaS Subscriptions,0
CP-10196,42,Female,Europe,3.0,26.39,83.16,Month-to-Month,Electronic Check,2,33,5,1,,0,1,13,5,50.97,Desktop,Fashion,1
CP-10197,56,Female,Europe,14.0,78.71,1133.52,One Year,Electronic Check,3,34,3,1,Low,0,2,26,4,45.03,Mobile App,Fashion,0
CP-10198,50,Male,North America,31.0,86.87,2653.24,One Year,Credit Card,1,17,14,4,Moderate,0,4,16,4,70.54,Desktop,Grocery,0
CP-10199,18,Male,North America,1.0,81.23,84.09,Month-to-Month,Electronic Check,4,4,1,1,Low,0,2,5,1,29.84,Desktop,SaaS Subscriptions,1
CP-10200,44,Female,North America,2.0,67.37,131.68,Month-to-Month,Credit Card,3,13,6,2,Moderate,1,3,28,6,55.82,Mobile App,Electronics,1
CP-10201,69,Female,North America,5.0,89.54,459.69,Two Year,Credit Card,4,12,11,2,Low,1,2,25,5,58.8,Mobile App,Electronics,0
CP-10202,30,Male,Latin America,23.0,83.28,1763.22,One Year,Bank Transfer,2,28,0,2,Low,0,3,19,4,39.81,Desktop,Electronics,0
CP-10203,58,Female,Asia Pacific,41.0,35.92,1580.63,Month-to-Month,Electronic Check,5,13,1,1,,0,2,12,4,45.39,Mobile App,Fashion,0
CP-10204,20,Female,Asia Pacific,26.0,97.87,2401.91,Month-to-Month,Bank Transfer,3,17,7,4,High,1,1,13,1,24.96,Desktop,Electronics,1
CP-10205,56,Male,Europe,14.0,81.32,1141.36,Month-to-Month,Electronic Check,1,22,19,1,,0,1,13,2,37.53,Desktop,Electronics,1
CP-10206,23,Female,Asia Pacific,2.0,103.44,199.05,Month-to-Month,Credit Card,3,10,8,2,High,0,2,9,4,38.47,Mobile App,Fashion,1
CP-10207,25,Female,Middle East,26.0,68.03,1735.07,Two Year,Bank Transfer,1,22,3,2,Low,0,3,27,4,38.76,Mobile App,Grocery,0
CP-10208,44,Male,Europe,3.0,121.7,355.35,Month-to-Month,Bank Transfer,4,11,3,2,Moderate,0,1,12,6,52.13,Mobile App,SaaS Subscriptions,1
CP-10209,26,Female,Asia Pacific,8.0,87.32,752.36,Month-to-Month,UPI/Digital Wallet,2,5,34,2,High,1,4,9,6,33.29,Tablet,Grocery,1
CP-10210,54,Female,Europe,7.0,104.86,690.73,Month-to-Month,Electronic Check,3,31,4,3,Moderate,1,3,8,6,74.03,Mobile App,Fashion,1
CP-10211,50,Female,Latin America,9.0,67.43,572.83,Two Year,Bank Transfer,4,35,3,2,Low,0,3,22,3,53.07,Mobile App,Electronics,0
CP-10212,68,Male,Latin America,8.0,94.71,814.85,Two Year,Credit Card,3,20,8,3,Low,1,3,13,4,75.47,Mobile App,Electronics,0
CP-10213,59,Male,Latin America,27.0,85.21,2165.25,Month-to-Month,Electronic Check,3,31,43,2,Moderate,1,5,15,8,54.62,Desktop,Fashion,1
CP-10214,61,Female,North America,4.0,87.28,325.99,One Year,Credit Card,0,29,9,2,Low,0,4,16,5,28.01,Mobile App,Fashion,0
CP-10215,41,Male,North America,34.0,97.62,3323.04,Two Year,Electronic Check,1,18,13,3,Moderate,0,3,19,4,17.35,Tablet,Fashion,0
CP-10216,32,Male,North America,36.0,67.17,2303.55,Month-to-Month,Bank Transfer,2,3,27,1,Low,0,3,24,8,35.78,Mobile App,Fashion,0
CP-10217,49,Male,Europe,13.0,31.58,391.7,Month-to-Month,Credit Card,1,10,21,2,Moderate,0,2,15,5,80.58,Mobile App,Fashion,1
CP-10218,49,Male,Europe,3.0,106.49,335.8,Month-to-Month,Electronic Check,1,19,4,2,,1,2,15,3,53.07,Desktop,Electronics,1
CP-10219,41,Female,North America,16.0,63.97,980.3,Month-to-Month,Credit Card,1,37,3,2,Low,0,5,5,3,54.52,Mobile App,Grocery,0
CP-10220,58,Male,Asia Pacific,31.0,69.0,2079.15,Month-to-Month,Electronic Check,3,16,5,2,Moderate,0,3,0,2,44.73,Mobile App,Electronics,0
CP-10221,69,Female,North America,7.0,77.27,555.29,One Year,Electronic Check,3,17,8,1,Low,0,3,2,6,42.38,Mobile App,Electronics,0
CP-10222,66,Male,Latin America,33.0,71.75,2553.09,Two Year,Electronic Check,2,12,5,1,High,0,3,0,4,29.99,Mobile App,SaaS Subscriptions,0
CP-10223,66,Female,North America,21.0,87.01,1824.77,One Year,Credit Card,3,10,6,2,Low,0,2,26,4,83.53005000000002,Desktop,SaaS Subscriptions,0
CP-10224,69,Male,Europe,72.0,18.0,1329.65,Month-to-Month,Electronic Check,2,37,23,2,Moderate,0,4,6,5,64.88,Tablet,Fashion,0
CP-10225,29,Female,Europe,32.0,86.57,2770.67,Month-to-Month,Electronic Check,1,31,19,2,High,0,4,17,3,36.18,Mobile App,Fashion,0
CP-10226,56,Female,Europe,5.0,100.04,474.57,Month-to-Month,Electronic Check,4,35,25,3,Moderate,0,2,15,6,45.95,Mobile App,Electronics,1
CP-10227,19,Male,North America,11.0,75.91,827.57,Month-to-Month,Bank Transfer,3,15,1,2,Low,0,5,24,7,54.39,Mobile App,Fashion,0
CP-10228,20,Female,Asia Pacific,2.0,92.39,188.6,Month-to-Month,Credit Card,6,22,1,1,,0,4,11,3,39.14,Mobile App,SaaS Subscriptions,0
CP-10229,66,Male,Europe,2.0,67.25,125.13,Month-to-Month,Credit Card,1,24,0,2,Low,0,1,14,5,29.67,Mobile App,Grocery,1
CP-10230,54,Female,Latin America,23.0,55.28,1204.17,Month-to-Month,Electronic Check,1,15,22,3,Moderate,0,4,7,7,28.93,Mobile App,Electronics,0
CP-10231,66,Other,Latin America,44.0,85.19,3937.57,Month-to-Month,Credit Card,3,7,4,3,Low,0,3,12,3,49.08,Mobile App,Home & Living,0
CP-10232,34,Female,Europe,66.0,60.08,3700.01,Month-to-Month,Electronic Check,1,3,0,3,High,0,4,18,5,64.53,Mobile App,Grocery,0
CP-10233,66,Female,Latin America,6.0,57.8,328.26,One Year,UPI/Digital Wallet,2,4,3,1,,0,3,11,6,45.24,Desktop,SaaS Subscriptions,0
CP-10234,19,Male,Asia Pacific,5.0,73.69,353.97,One Year,Credit Card,2,19,8,1,High,1,2,24,5,47.61,Mobile App,Grocery,0
CP-10235,19,Male,Middle East,15.0,48.61,677.3,One Year,UPI/Digital Wallet,3,33,14,3,Low,0,3,14,2,58.64,Mobile App,Fashion,0
CP-10236,45,Male,Latin America,5.0,90.2,472.01,Month-to-Month,Electronic Check,3,36,4,1,Moderate,0,4,6,6,56.2,Mobile App,SaaS Subscriptions,0
CP-10237,40,Female,Asia Pacific,7.0,76.8,540.36,Month-to-Month,Credit Card,2,35,0,2,,0,4,27,7,37.0,Desktop,Fashion,0
CP-10238,54,Female,Europe,33.0,113.27,3561.31,Month-to-Month,Bank Transfer,1,39,10,3,Low,0,3,16,6,68.12,Mobile App,Home & Living,0
CP-10239,49,Male,North America,30.0,44.84,1258.08,Month-to-Month,Bank Transfer,1,4,2,2,Moderate,0,5,19,1,49.52,Mobile App,Fashion,0
CP-10240,50,Female,Latin America,41.0,82.36,3416.25,Month-to-Month,Credit Card,1,11,2,2,Low,1,1,25,4,57.41,Tablet,SaaS Subscriptions,1
CP-10241,18,Male,Asia Pacific,12.0,73.01,891.13,Month-to-Month,Electronic Check,1,21,8,1,,0,3,11,9,31.25,Mobile App,Fashion,1
CP-10242,36,Male,North America,15.0,101.27,1564.06,One Year,Electronic Check,4,23,8,1,,0,5,20,5,16.99,Mobile App,Home & Living,0
CP-10243,19,Female,North America,27.0,108.35,3052.79,One Year,Electronic Check,0,34,3,3,High,0,2,25,4,54.66,Mobile App,Fashion,0
CP-10244,70,Male,Asia Pacific,5.0,65.09,350.04,Month-to-Month,Electronic Check,0,15,5,2,Moderate,0,2,5,7,22.52,Tablet,Grocery,1
CP-10245,61,Female,Europe,32.0,75.5,2546.45,Month-to-Month,Electronic Check,4,23,2,3,Low,0,3,23,6,37.88,Mobile App,Fashion,0
CP-10246,43,Male,North America,1.0,62.12,62.12,Month-to-Month,Electronic Check,2,13,8,2,Low,0,3,20,2,53.06,Desktop,Grocery,1
CP-10247,49,Female,North America,29.0,97.15,2627.84,Month-to-Month,Credit Card,1,6,8,1,,0,3,19,4,19.55,Desktop,Electronics,0
CP-10248,23,Male,Asia Pacific,27.0,91.51,2310.66,Month-to-Month,Bank Transfer,3,20,17,1,Low,0,4,23,4,45.41,Mobile App,Fashion,0
CP-10249,49,Male,North America,7.0,66.37,489.67,Month-to-Month,Electronic Check,2,24,6,1,Low,0,2,20,2,47.72,Mobile App,Fashion,1
CP-10250,21,Female,Europe,24.0,47.86,1196.28,One Year,Bank Transfer,4,12,19,1,High,0,5,12,3,43.08,Desktop,SaaS Subscriptions,0
CP-10251,28,Female,Asia Pacific,5.0,62.31,288.82,Two Year,Bank Transfer,0,10,5,1,,0,5,19,4,40.45,Mobile App,Fashion,0
CP-10252,34,Male,Asia Pacific,16.0,115.07,1909.52,Month-to-Month,Credit Card,1,23,15,1,Moderate,0,1,8,1,55.04,Mobile App,Grocery,0
CP-10253,55,Male,North America,22.0,60.73,1386.82,Month-to-Month,Credit Card,0,1,12,4,,1,1,6,3,57.64,Tablet,Electronics,1
CP-10254,41,Female,North America,23.0,62.53,1511.5,One Year,Electronic Check,4,14,1,1,High,0,4,17,8,18.71,Desktop,Electronics,0
CP-10255,22,Male,Europe,72.0,56.33,4156.49,Month-to-Month,Credit Card,2,18,3,1,Low,0,4,29,6,57.76,Mobile App,SaaS Subscriptions,0
CP-10256,69,Female,Asia Pacific,4.0,87.23,351.09,Two Year,Credit Card,3,28,17,2,Low,0,4,12,5,13.75,Mobile App,Fashion,0
CP-10257,51,Female,North America,12.0,54.29,630.41,Month-to-Month,Credit Card,3,3,17,3,Low,0,4,21,4,63.28,Mobile App,Grocery,1
CP-10258,23,Male,Europe,39.0,94.76,3435.45,One Year,Credit Card,2,4,7,1,Moderate,1,3,20,7,43.69,Mobile App,Fashion,0
CP-10259,39,Male,Latin America,15.0,81.0,1136.91,Month-to-Month,Bank Transfer,2,37,9,3,Low,0,4,8,5,17.85,Mobile App,Fashion,0
CP-10260,28,Female,Latin America,38.0,78.79,2963.25,One Year,UPI/Digital Wallet,2,18,5,2,,0,3,0,4,52.46,Desktop,Electronics,0
CP-10261,65,Male,Europe,11.0,95.29,994.41,Month-to-Month,UPI/Digital Wallet,3,35,2,1,Moderate,1,5,8,6,45.74,Mobile App,Electronics,0
CP-10262,33,Female,North America,29.0,69.35,1855.67,Month-to-Month,UPI/Digital Wallet,1,33,9,1,Moderate,0,2,3,5,30.69,Mobile App,Fashion,0
CP-10263,50,Male,North America,37.0,109.24,4014.23,Two Year,UPI/Digital Wallet,1,30,38,1,Low,0,2,18,4,45.07,Desktop,Fashion,0
CP-10264,26,Female,North America,34.0,71.03,2606.46,One Year,Electronic Check,3,19,1,1,Low,0,3,14,6,42.37,Desktop,Grocery,0
CP-10265,23,Male,North America,37.0,46.47,1849.68,Two Year,UPI/Digital Wallet,3,14,24,3,Moderate,0,4,23,1,8.0,Tablet,Grocery,0
CP-10266,33,Female,Europe,5.0,71.35,371.42,Month-to-Month,Electronic Check,1,35,26,3,High,0,3,26,6,47.56,Mobile App,SaaS Subscriptions,1
CP-10267,46,Male,Europe,11.0,44.44,469.56,One Year,UPI/Digital Wallet,2,3,17,5,,1,5,28,6,49.62,Mobile App,SaaS Subscriptions,0
CP-10268,20,Male,North America,4.0,104.58,437.54,Month-to-Month,Credit Card,2,15,46,2,,0,2,7,5,45.94,Mobile App,SaaS Subscriptions,1
CP-10269,37,Female,Latin America,4.0,80.43,328.55,Month-to-Month,Bank Transfer,6,5,7,2,,1,1,6,3,13.03,Mobile App,Grocery,1
CP-10270,53,Male,Europe,13.0,59.81,756.18,One Year,UPI/Digital Wallet,0,38,8,4,High,0,2,9,2,29.39,Mobile App,Electronics,0
CP-10271,36,Male,Europe,58.0,93.0,5001.6,Month-to-Month,UPI/Digital Wallet,2,20,2,4,,0,4,23,5,18.27,Desktop,SaaS Subscriptions,0
CP-10272,43,Male,Middle East,17.0,78.31,1328.85,Month-to-Month,Bank Transfer,1,17,0,2,Moderate,0,1,14,6,21.12,Mobile App,Fashion,0
CP-10273,20,Male,Europe,35.0,71.49,2536.79,Month-to-Month,Electronic Check,4,8,29,2,High,1,2,26,5,34.26,Desktop,SaaS Subscriptions,1
CP-10274,36,Female,Latin America,50.0,54.19,2757.42,Month-to-Month,UPI/Digital Wallet,0,19,3,2,High,0,1,9,5,38.48,Mobile App,SaaS Subscriptions,0
CP-10275,37,Female,North America,2.0,72.72,140.83,Month-to-Month,Electronic Check,3,11,13,4,,0,4,12,2,49.95,Tablet,Grocery,1
CP-10276,49,Male,North America,4.0,35.66,147.61,One Year,Credit Card,3,22,14,4,Low,1,5,22,1,43.8,Mobile App,Electronics,0
CP-10277,24,Female,Europe,7.0,111.76,805.24,Month-to-Month,Credit Card,5,8,16,1,Low,0,2,26,5,41.04,Mobile App,Electronics,1
CP-10278,69,Female,Europe,18.0,38.07,663.78,One Year,Credit Card,3,17,19,1,Low,0,4,26,3,41.26,Mobile App,Electronics,0
CP-10279,58,Female,North America,2.0,94.14,195.37,Month-to-Month,Bank Transfer,2,2,8,2,Low,0,1,7,3,37.3,Mobile App,Fashion,1
CP-10280,50,Male,Asia Pacific,28.0,55.7,1621.34,Month-to-Month,Credit Card,2,31,8,3,Moderate,0,5,1,3,37.14,Desktop,Fashion,0
CP-10281,57,Female,North America,2.0,73.68,155.3,One Year,Credit Card,2,24,9,1,,0,3,11,7,44.87,Desktop,Fashion,0
CP-10282,56,Female,Asia Pacific,4.0,97.61,385.83,One Year,Bank Transfer,3,26,3,2,High,0,4,17,3,36.72,Mobile App,Fashion,0
CP-10283,35,Male,Europe,9.0,103.9,1000.21,Month-to-Month,Bank Transfer,2,16,20,2,High,0,3,23,7,45.19,Mobile App,Grocery,1
CP-10284,57,Male,Asia Pacific,15.0,126.49,2037.63,One Year,Credit Card,2,5,5,2,High,0,4,2,4,32.5,Mobile App,Electronics,0
CP-10285,18,Male,Europe,39.0,106.94,4315.49,One Year,Electronic Check,2,27,30,2,Moderate,1,2,21,0,27.31,Desktop,SaaS Subscriptions,0
CP-10286,28,Female,Middle East,60.0,61.78,3799.21,Two Year,Electronic Check,5,27,1,2,,0,4,3,3,39.97,Mobile App,Fashion,0
CP-10287,45,Male,North America,39.0,59.69,2447.36,One Year,UPI/Digital Wallet,2,36,12,1,,0,4,11,1,35.19,Mobile App,Fashion,0
CP-10288,42,Female,Middle East,3.0,88.12,249.0,One Year,UPI/Digital Wallet,2,13,14,1,Low,0,3,13,3,32.11,Mobile App,Electronics,0
CP-10289,67,Male,North America,18.0,78.95,1483.99,Two Year,Credit Card,0,23,5,3,,0,2,10,7,28.62,Mobile App,Electronics,0
CP-10290,40,Female,Asia Pacific,11.0,69.8,759.98,Month-to-Month,Electronic Check,5,28,4,5,Low,0,2,28,4,43.74,Mobile App,Grocery,1
CP-10291,48,Female,Europe,3.0,46.33,148.21,One Year,Electronic Check,1,27,20,3,Moderate,0,2,15,5,46.98,Desktop,Electronics,0
CP-10292,47,Female,Asia Pacific,15.0,81.16,1138.31,Month-to-Month,UPI/Digital Wallet,3,10,5,3,Moderate,0,5,15,3,47.92,Mobile App,Fashion,0
CP-10293,59,Female,Asia Pacific,8.0,67.43,512.15,Two Year,UPI/Digital Wallet,2,38,7,2,High,1,1,2,3,34.72,Desktop,Fashion,0
CP-10294,52,Female,Asia Pacific,8.0,103.02,805.95,Month-to-Month,Credit Card,0,1,13,4,,1,3,14,3,65.86,Desktop,SaaS Subscriptions,1
CP-10295,24,Male,North America,2.0,111.9,240.64,One Year,Credit Card,3,17,9,1,High,0,5,24,6,64.59,Tablet,Electronics,0
CP-10296,33,Female,Asia Pacific,70.0,44.11,3131.82,Month-to-Month,UPI/Digital Wallet,0,12,38,2,Moderate,0,2,29,6,48.11,Desktop,Fashion,0
CP-10297,43,Male,North America,24.0,72.78,1863.77,One Year,Electronic Check,3,27,28,1,Low,0,1,20,8,48.95,Desktop,Electronics,0
CP-10298,65,Female,North America,6.0,68.74,441.34,Month-to-Month,Credit Card,5,4,22,1,Low,1,1,23,5,38.41,Mobile App,Grocery,1
CP-10299,69,Male,North America,45.0,79.56,3313.13,One Year,UPI/Digital Wallet,2,4,0,1,,0,3,8,3,47.98,Tablet,Fashion,0
CP-10300,66,Female,Europe,54.0,74.84,3741.7,Month-to-Month,Bank Transfer,2,9,11,1,Low,0,5,6,6,15.81,Desktop,SaaS Subscriptions,0
CP-10301,19,Female,Asia Pacific,30.0,94.05,2721.7,Month-to-Month,Electronic Check,3,27,0,1,,0,2,11,6,28.78,Desktop,Electronics,0
CP-10302,18,Male,North America,20.0,62.23,1223.78,Month-to-Month,UPI/Digital Wallet,4,14,12,3,Low,1,3,1,3,77.25,Mobile App,Home & Living,1
CP-10303,65,Male,North America,9.0,98.91,819.91,Month-to-Month,Electronic Check,3,6,6,2,Moderate,0,2,21,3,8.0,Desktop,Electronics,1
CP-10304,29,Other,Europe,11.0,69.95,793.17,Month-to-Month,Electronic Check,2,12,4,2,,0,3,2,1,40.51,Mobile App,Electronics,0
CP-10305,22,Male,Middle East,11.0,91.14,1058.42,Month-to-Month,Electronic Check,2,4,24,3,High,1,3,1,1,32.05,Mobile App,Electronics,1
CP-10306,54,Male,Europe,54.0,45.48,2298.28,Month-to-Month,Electronic Check,3,17,9,2,Moderate,0,3,6,4,41.06,Mobile App,Fashion,0
CP-10307,49,Male,Asia Pacific,26.0,71.54,1896.49,Two Year,Bank Transfer,2,27,11,2,Moderate,1,4,21,7,42.21,Mobile App,Electronics,0
CP-10308,26,Female,Europe,7.0,89.53,602.24,Month-to-Month,Electronic Check,4,28,26,2,High,0,3,14,5,46.13,Mobile App,Fashion,0
CP-10309,58,Female,Asia Pacific,18.0,79.71,1545.84,One Year,UPI/Digital Wallet,0,26,17,1,,1,3,23,7,63.7,Mobile App,Grocery,0
CP-10310,52,Female,Middle East,17.0,45.05,711.24,Month-to-Month,UPI/Digital Wallet,2,20,2,1,High,0,1,6,12,68.83,Mobile App,Electronics,0
CP-10311,36,Female,Europe,31.0,81.26,2529.93,Two Year,Electronic Check,1,23,3,1,Low,0,5,14,5,45.31,Desktop,SaaS Subscriptions,0
CP-10312,65,Male,Europe,2.0,18.0,37.95,One Year,Credit Card,0,1,18,1,Low,1,5,8,4,20.95,Mobile App,Electronics,0
CP-10313,33,Female,Latin America,22.0,31.83,727.11,One Year,Bank Transfer,1,27,4,1,Low,1,4,6,4,63.15,Desktop,Electronics,0
CP-10314,20,Male,Middle East,8.0,70.55,568.82,Month-to-Month,Bank Transfer,2,11,2,1,Low,0,2,11,4,50.9,Desktop,Fashion,1
CP-10315,37,Male,North America,3.0,45.48,144.29,Two Year,Electronic Check,2,33,3,1,Low,0,2,24,9,57.47,Desktop,Grocery,0
CP-10316,41,Male,Europe,24.0,76.23,1970.17,Month-to-Month,Electronic Check,0,10,8,1,Low,0,1,8,6,20.68,Tablet,Electronics,1
CP-10317,50,Female,Asia Pacific,8.0,37.17,278.45,One Year,Credit Card,0,9,9,1,Low,0,4,14,6,41.04,Desktop,SaaS Subscriptions,0
CP-10318,41,Female,Europe,24.0,124.93,2793.71,One Year,Credit Card,1,19,27,2,,0,2,1,4,47.9,Desktop,Electronics,1
CP-10319,69,Male,Europe,4.0,56.26,237.02,Two Year,Bank Transfer,0,30,15,3,Low,0,2,22,2,35.23,Desktop,Fashion,0
CP-10320,28,Female,Asia Pacific,72.0,106.32,7324.291150000005,Month-to-Month,Electronic Check,6,32,4,1,,0,1,28,6,39.49,Mobile App,Fashion,0
CP-10321,66,Male,North America,30.0,77.62,2468.9,Month-to-Month,Credit Card,2,9,1,5,,1,1,3,6,43.75,Mobile App,Electronics,1
CP-10322,25,Male,North America,7.0,76.13,519.78,Month-to-Month,Bank Transfer,1,39,36,1,,1,3,17,6,83.53005000000002,Desktop,Electronics,0
CP-10323,53,Male,Middle East,25.0,68.13,1624.96,Two Year,UPI/Digital Wallet,0,38,39,1,High,0,2,13,5,57.17,Desktop,Grocery,0
CP-10324,55,Female,Europe,3.0,98.71,287.71,Month-to-Month,Electronic Check,1,8,8,1,High,1,5,10,6,46.16,Mobile App,Electronics,1
CP-10325,57,Female,Latin America,20.0,91.79,1955.74,Month-to-Month,Credit Card,1,33,16,2,,1,3,17,2,41.89,Desktop,Fashion,0
CP-10326,37,Male,Asia Pacific,2.0,73.77,153.22,Month-to-Month,Electronic Check,0,8,14,4,Low,0,3,23,4,44.57,Mobile App,Fashion,1
CP-10327,52,Female,Asia Pacific,8.0,78.47,581.64,Month-to-Month,Electronic Check,3,2,8,2,Moderate,1,4,15,7,54.0,Mobile App,Home & Living,1
CP-10328,65,Male,Asia Pacific,70.0,109.25,7324.291150000005,Month-to-Month,Credit Card,0,7,3,1,Low,0,4,1,3,43.21,Mobile App,Electronics,0
CP-10329,42,Female,North America,3.0,75.61,216.4,Two Year,Electronic Check,3,21,6,1,Low,0,4,22,4,28.5,Desktop,Electronics,0
CP-10330,52,Other,Europe,17.0,73.83,1252.71,Month-to-Month,Credit Card,3,39,10,3,Low,0,1,20,5,47.33,Mobile App,Fashion,0
CP-10331,42,Male,Europe,2.0,49.1,93.93,Month-to-Month,Electronic Check,4,11,22,1,Moderate,0,4,9,7,56.5,Mobile App,Electronics,1
CP-10332,46,Female,Europe,20.0,78.05,1505.28,Month-to-Month,UPI/Digital Wallet,3,30,9,2,Moderate,0,3,28,4,43.91,Desktop,Grocery,0
CP-10333,35,Female,North America,6.0,76.39,426.89,One Year,Electronic Check,2,29,14,4,Low,1,4,11,6,53.78,Mobile App,Home & Living,0
CP-10334,63,Male,North America,7.0,103.3,741.59,One Year,Electronic Check,3,2,0,1,Moderate,1,2,2,1,25.93,Mobile App,Electronics,1
CP-10335,35,Female,North America,8.0,86.66,696.99,One Year,Credit Card,1,24,1,1,Low,0,1,24,5,14.86,Mobile App,Electronics,0
CP-10336,19,Male,Europe,5.0,89.12,457.47,One Year,Credit Card,2,20,27,1,Moderate,0,3,18,6,53.38,Desktop,Electronics,0
CP-10337,52,Male,Middle East,52.0,106.01,5400.88,Two Year,Electronic Check,3,9,7,4,,1,5,11,7,38.25,Desktop,Fashion,0
CP-10338,33,Male,Middle East,43.0,49.51,2252.81,Month-to-Month,Bank Transfer,2,10,1,2,High,0,3,22,6,39.22,Tablet,Home & Living,0
CP-10339,58,Male,North America,37.0,89.99,3346.16,Two Year,Bank Transfer,1,38,22,1,Moderate,1,1,19,9,68.38,Tablet,Grocery,0
CP-10340,53,Female,North America,3.0,36.55,117.73,Month-to-Month,Credit Card,1,24,23,3,Moderate,0,4,20,7,74.95,Mobile App,Grocery,0
CP-10341,50,Female,North America,5.0,30.96,163.05,Month-to-Month,Electronic Check,1,29,4,2,High,0,5,24,3,38.41,Mobile App,SaaS Subscriptions,0
CP-10342,21,Female,Europe,18.0,60.24,1092.43,Month-to-Month,UPI/Digital Wallet,1,9,9,1,High,0,4,23,2,36.6,Desktop,Electronics,0
CP-10343,50,Male,Asia Pacific,64.0,66.82,4602.62,Month-to-Month,Bank Transfer,1,15,2,1,Moderate,0,5,12,3,50.46,Desktop,Fashion,0
CP-10344,31,Male,Latin America,17.0,30.36,493.77,Month-to-Month,Electronic Check,1,17,12,4,Moderate,0,3,9,2,61.68,Mobile App,Electronics,0
CP-10345,38,Male,North America,8.0,54.22,439.44,Two Year,Bank Transfer,1,19,10,3,Low,0,4,26,6,58.97,Mobile App,Grocery,0
CP-10346,65,Female,North America,31.0,63.81,2040.75,Month-to-Month,Electronic Check,1,2,4,1,Low,1,2,27,6,8.0,Mobile App,Electronics,1
CP-10347,37,Other,North America,3.0,54.78,153.31,One Year,Electronic Check,3,34,7,3,,0,4,26,3,36.88,Mobile App,Fashion,0
CP-10348,25,Female,Europe,39.0,100.11,3913.64,Two Year,Credit Card,0,27,10,2,High,0,3,2,5,56.48,Mobile App,Fashion,0
CP-10349,24,Male,Asia Pacific,67.0,94.56,6008.15,Month-to-Month,Bank Transfer,3,3,7,1,High,0,2,11,5,43.48,Mobile App,Electronics,0
CP-10350,20,Female,Europe,62.0,68.84,4390.46,Month-to-Month,UPI/Digital Wallet,2,7,21,2,Low,0,1,16,12,25.76,Desktop,Grocery,0
